CLMHDR_STATUS~1053~rmaMp~~0001~1~0001~1~~~~~~~~` `=OK, `U`pdate,`R`esumit,`D`elet,`X`=hdr incorrect,`I`gnor~~~~~~~~~~~~
CLMHDR_STATUS_OHIP~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CLMHDR_SUB_NBR~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_SUBMIT_DATE~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
CLMHDR_SUBSCR_INITIALS~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
CLMHDR_TAPE_SUBMIT_IND~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CLMHDR_TOT_CLAIM_AR_OHIP~1053~rmaMp~~0013~7~0010~4~~2~~~~~~~~~~~~~~~~~~
CLMHDR_TOT_CLAIM_AR_OHIP_ALPHA~1053~rmaMp~~0001~7~0001~7~~~~~~~~~~~~~~~~~~~~
CLMHDR_TOT_CLAIM_AR_OMA~1053~rmaMp~~0013~7~0010~4~~2~~~~~~~~~~~~~~~~~~
CLMHDR_TOT_CLAIM_AR_OMA_ALPHA~1053~rmaMp~~0001~7~0001~7~~~~~~~~~~~~~~~~~~~~
CLMHDR_WCB_ACCIDENT_DATE~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
CLMHDR_WCB_CLAIM_NBR~1053~rmaMp~~0001~9~0001~9~~~~~~~~~~~~~~~~~~~~
CLMHDR_WCB_EMPLOYER_NAME_ADDR~1053~rmaMp~~0001~40~0001~40~~~~~~~~~~~~~~~~~~~~
CLMHDR_WCB_EMPLOYER_POSTAL_CODE~1053~rmaMp~~0001~6~0001~6~~~~~~~~~~~~~~~~~~~~
CLMHDR_WEEK~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CLMDTL_RESUBMIT_FLAG~1053~rmaMp~~0001~1~0001~1~~~~~~~~`*` indicates include this detail when resubmitting claim~~~~~~~~~~~~
CLMHDR_ELIG_ERROR~1053~rmaMp~~0001~3~0001~3~~~~~~~~3 character MOH error code related to Patients`s Eligibility~~~~~~~~~~~~
CLMHDR_ELIG_STATUS~1053~rmaMp~~0001~1~0001~1~~~~~~~~How Eligibility Error was set - `A`utomated or `M`anually~~~~~~~~~~~~
CLMHDR_SERV_ERROR~1053~rmaMp~~0001~3~0001~3~~~~~~~~3 character MOH error code related to Service problem~~~~~~~~~~~~
CLMHDR_SERV_STATUS~1053~rmaMp~~0001~1~0001~1~~~~~~~~How Eligibility Error was set - `A`utomated or `M`anually~~~~~~~~~~~~
COMP_CODE~1053~rmaMp~~0001~6~0001~6~~~0002~~~~~compensation code for physician earnings/deductions~~~~~~~~~~~~
COMP_CODE_GROUP~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
COMP_CODE_YTD~1053~rmaMp~~0001~6~0001~6~~~~~~~~~~~~~~~~~~~~
COMP_OWNER~1053~rmaMp~~0001~1~0001~1~~~0002~~~~~who is allowed to use this code - `c`omputer or `u`ser~U~~~~~~~~~~~
COMP_SUB_TYPE~1053~rmaMp~~0001~1~0001~1~~~~~~~~Only for`I`ncome type trans.-`R`egular,`M`iscor `O`ther.~~~~~~~~~~~~
COMP_TYPE~1053~rmaMp~~0001~1~0001~1~~~0002~~~~~Income/Expense/Deduc/Manual paym/earnings Paym/Calc/Advance~~~~~~~~~~~~
COMP_UNITS~1053~rmaMp~~0013~6~0018~6~~~~~~~Comp^Units~~~0~~Comp Units~ ~~~~~2~~-
COMPENSATION_KEY~1053~rmaMp~~0001~17~0001~17~~~~~~~~~~~~~~~~~~~~
COMPENSATION_STATUS~1053~rmaMp~~0001~1~0001~1~~~0002~~~~~`blank` for active, `*` for cancelled transaction~~~~~~~~~~~~
CONST_ASST_A_CURR~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_ASST_A_PREV~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_ASST_H_CURR~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_ASST_H_PREV~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_BILATERAL_CURR~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_BILATERAL_PREV~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_CERT_A_CURR~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_CERT_A_PREV~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_CERT_H_CURR~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_CERT_H_PREV~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_CLASS_DATA~1053~rmaMp~~0001~25~0001~25~~~~~~~~~~~~~~15~~~~~~
CONST_CLASS_DESC~1053~rmaMp~~0001~24~0001~24~~~~~~~~~~~~~~~~~~~~
CONST_CLASS_LTR~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
CONST_CLINIC_DATA~1053~rmaMp~~0001~6~0001~6~~~~~~~~~~~~~~40~~~~~~
CONST_CLINIC_NBR~1053~rmaMp~~0001~4~0001~4~~~~~~~~~~~~~~~~~~~~
CONST_CLINIC_NBR_1_2~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CONST_CON_NBR~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CONST_DD_CURR~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CONST_DD_PREV~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CONST_EFFECTIVE_DATE_CURR~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
CONST_EFFECTIVE_DATE_PREV~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
CONST_GROUP~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CONST_GROUP_RATES~1053~rmaMp~~0001~12~0001~12~~~~~~~~~~~~~~19~~~~~~
CONST_IC_CURR~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_IC_PREV~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_INVISIBLE_KEY~1053~rmaMp~~0013~14~0018~14~~~~~~~~~~~~~~25~~~~~~
CONST_MAX_NBR_CLINICS~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CONST_MAX_NBR_RATES~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CONST_MISC_CURR~1053~rmaMp~~0013~5~0018~5~~4~~~~~~~~4~~~ ~9~~~~6~~
CONST_MISC_PREV~1053~rmaMp~~0013~5~0018~5~~4~~~~~~~~4~~~ ~9~~~~6~~
CONST_MM_CURR~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CONST_MM_PREV~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CONST_NBR_CLASSES~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CONST_NX_AVAIL_PAT~1053~rmaMp~~0013~12~0018~12~~~~~~~~~~~~~~~~~~~~
CONST_OVERPAY_FACTOR~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_RATE_CURR~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_RATE_PREV~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_RATES_CURR_PREV~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~2~~~~~~
CONST_REC_1_REC_NBR~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CONST_REC_2_REC_NBR~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CONST_REC_3_REC_NBR~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CONST_REC_4_REC_NBR~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CONST_REC_5_REC_NBR~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CONST_REC_NBR~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
CONST_REDUCTION_FACTOR~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_REG_A_CURR~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_REG_A_PREV~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_REG_H_CURR~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_REG_H_PREV~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_SECTION~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CONST_SERV_DATE_FROM~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
CONST_SERV_DATE_TO~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
CONST_SR_CURR~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_SR_PREV~1053~rmaMp~~0013~4~0018~4~~2~~~~~~~~~~~~~~~~~~
CONST_WCB_CURR~1053~rmaMp~~0013~8~0018~8~~5~~~~~~~~5~~~ ~~~~~7~~
CONST_WCB_PREV~1053~rmaMp~~0013~8~0018~8~~5~~~~~~~~~~~~~~~~~~
CONST_YY_CURR~1053~rmaMp~~0013~4~0018~4~~~~~~~~~~~~~~~~~~~~
CONST_YY_PREV~1053~rmaMp~~0013~4~0018~4~~~~~~~~~~~~~~~~~~~~
CONTACT_ADMIN~1053~rmaMp~~0001~30~0001~30~~~~~~~~~~~~~~~~~~~~
CONTACT_OPER~1053~rmaMp~~0001~30~0001~30~~~~~~~~~~~~~~~~~~~~
CONTRACT_CODE~1053~rmaMp~~0001~2~0001~2~~~~~~~~~~~~~~~~~~~~
CONTRACT_DESC~1053~rmaMp~~0001~70~0001~70~~~~~~~~~~~~~~~~~~~~
CONTRACT_KEY~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
CURRENT_EP_NBR~1053~rmaMp~~0013~6~0018~6~~~~~~~current^e/p nbr~~~~~current e/p nbr~~~~^^^^^^~~~~
DATE_AVAILABLE~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
DATE_EFT_DEPOSIT~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
DATE_OF_MAILING~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
DATE_ASSIGNED~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
EVENT_TIMESTAMP~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~DATE_PLUS_TIME~
TIME_ASSIGNED~1053~rmaMp~~0013~6~0018~6~~~~~~~~~~~~~~~~~~~~
GHOST_DATE_DESCENDING~1053~rmaMp~~0013~6~0018~6~~~~~~~~~~~~~~~~~~~~
DATE_DOC_REC_DELETED~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
DEPT_ADDR1~1053~rmaMp~~0001~30~0001~30~~~~~~~~~~~~~~~~~~~~
DEPT_ADDR2~1053~rmaMp~~0001~30~0001~30~~~~~~~~~~~~~~~~~~~~
DEPT_ADDR3~1053~rmaMp~~0001~30~0001~30~~~~~~~~~~~~~~~~~~~~
DEPT_CHAIRMAN~1053~rmaMp~~0001~25~0001~25~~~~~~~~~~~~~~~~~~~~
DEPT_CO_ORDINATOR~1053~rmaMp~~0001~25~0001~25~~~~~~~~~~~~~~~~~~~~
DEPT_COMPANY~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DEPT_EXPENSE_CALC_CODE~1053~rmaMp~~0001~20~0001~20~~~~~~~~~~~~~~~~~~~~
DEPT_EXPENSE_CALC_CODE_DESC~1053~rmaMp~~0001~42~0001~42~~~~~~~~~~~~~~~~~~~~
TITHE_IN_EX_CLUDE_FLAG~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DEPT_NAME~1053~rmaMp~~0001~30~0001~30~~~~~~~~~~~~~~~~~~~~
DEPT_NBR~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DEPT_NBR_DOCS~1053~rmaMp~~0013~3~0018~3~~~~~~~~~~~~~~~~~~~~
DESC_LONG~1053~rmaMp~~0001~40~0001~40~~~~~~~~~~~~~~~~~~~~
DESC_LONG2~1053~rmaMp~~0001~40~0001~40~~~~~~~~~~~~~~~~~~~~
DESC_SHORT~1053~rmaMp~~0001~15~0001~15~~~~~~~~~~~~~~~~~~~~
DESCRIPTION~1053~rmaMp~~0001~30~0001~30~~~~~~~~~~~~~~~~~~~~
DETAIL_REC~1053~rmaMp~~0001~239~0001~239~~~~~~~~~~~~~~~~~~~~
DIAG_CD~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
DIAG_CD_DESC~1053~rmaMp~~0001~120~0001~120~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_HOME_1~1053~rmaMp~~0001~24~0001~24~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_HOME_2~1053~rmaMp~~0001~24~0001~24~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_HOME_3~1053~rmaMp~~0001~24~0001~24~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_HOME_PC~1053~rmaMp~~0001~6~0001~6~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_HOME_PC_123~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_HOME_PC_456~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_HOME_PC1~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_HOME_PC2~1053~rmaMp~~0013~1~0018~1~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_HOME_PC3~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_HOME_PC4~1053~rmaMp~~0013~1~0018~1~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_HOME_PC5~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_HOME_PC6~1053~rmaMp~~0013~1~0018~1~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_OFFICE_1~1053~rmaMp~~0001~24~0001~24~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_OFFICE_2~1053~rmaMp~~0001~24~0001~24~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_OFFICE_3~1053~rmaMp~~0001~24~0001~24~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_OFFICE_PC~1053~rmaMp~~0001~6~0001~6~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_OFFICE_PC_123~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_OFFICE_PC_456~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_OFFICE_PC1~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_OFFICE_PC2~1053~rmaMp~~0013~1~0018~1~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_OFFICE_PC3~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_OFFICE_PC4~1053~rmaMp~~0013~1~0018~1~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_OFFICE_PC5~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_ADDR_OFFICE_PC6~1053~rmaMp~~0013~1~0018~1~~~~~~~~~~~~~~~~~~~~
DOC_ADDRESS_HOME~1053~rmaMp~~0001~72~0001~72~~~~~~~~~~~~~~~~~~~~
DOC_ADDRESS_OFFICE~1053~rmaMp~~0001~72~0001~72~~~~~~~~~~~~~~~~~~~~
DOC_ADJCEA~1053~rmaMp~~0013~9~0018~9~~2~~~~~~~~~~~~~~~~~~
DOC_ADJCEX~1053~rmaMp~~0013~9~0018~9~~2~~~~~~~~~~~~~~~~~~
DOC_ANNUAL_CEILING_INFO~1053~rmaMp~~0001~42~0001~42~~~~~~~~~~~~~~~~~~~~
DOC_ANNUAL_EXPENSE_INFO~1053~rmaMp~~0001~42~0001~42~~~~~~~~~~~~~~~~~~~~
DOC_BANK_ACCT~1053~rmaMp~~0001~12~0001~12~~~~~~~~~~~~~~~~~~~~
DOC_BANK_BRANCH~1053~rmaMp~~0013~5~0018~5~~~~~~~~~~~~~~~~~~~~
DOC_BANK_INFO~1053~rmaMp~~0001~21~0001~21~~~~~~~~~~~~~~~~~~~~
DOC_BANK_NBR~1053~rmaMp~~0013~4~0018~4~~~~~~~~~~~~~~~~^^^^~~~~
DOC_BILLING_PERCENT~1053~rmaMp~~0013~5~0018~5~~4~~~~~~~~4~~~ ~~~~~6~~
DOC_CEICEA~1053~rmaMp~~0013~9~0018~9~~2~~~~~~~~~~~~~~~~~~
DOC_CEICEX~1053~rmaMp~~0013~9~0018~9~~2~~~~~~~~~~~~~~~~~~
DOC_CEIREQ~1053~rmaMp~~0013~8~0018~9~~2~~~~~~~~~~~~~~~~~~
DOC_CEITAR~1053~rmaMp~~0013~9~0018~9~~2~~~~~~~~~~~~~~~~~~
DOC_CLINIC_NBR~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DOC_CLINIC_NBR_2~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DOC_CLINIC_NBR_3~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DOC_CLINIC_NBR_4~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DOC_CLINIC_NBR_5~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DOC_CLINIC_NBR_6~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DOC_CLINIC_NBR_STATUS~1053~rmaMp~~0001~1~0001~1~~~~~~~~Status for clinic nbr   - `W`aiting or ` ` or `D`eleted~~~~~~~~~~~~
DOC_CLINIC_NBR_2_STATUS~1053~rmaMp~~0001~1~0001~1~~~~~~~~Status for clinic nbr 2 - `W`aiting or ` ` ~~~~~~~~~~~~
DOC_CLINIC_NBR_3_STATUS~1053~rmaMp~~0001~1~0001~1~~~~~~~~Status for clinic nbr 3 - `W`aiting or ` ` ~~~~~~~~~~~~
DOC_CLINIC_NBR_4_STATUS~1053~rmaMp~~0001~1~0001~1~~~~~~~~Status for clinic nbr 4 - `W`aiting or ` ` ~~~~~~~~~~~~
DOC_CLINIC_NBR_5_STATUS~1053~rmaMp~~0001~1~0001~1~~~~~~~~Status for clinic nbr 5 - `W`aiting or ` ` ~~~~~~~~~~~~
DOC_CLINIC_NBR_6_STATUS~1053~rmaMp~~0001~1~0001~1~~~~~~~~Status for clinic nbr 6 - `W`aiting or ` ` ~~~~~~~~~~~~
PREVIOUS_FISCAL_START_YYMMDD~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
CURRENT_FISCAL_START_YYMMDD~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
CURRENT_COSTING_CUTOFF_YYMMDD~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
CURRENT_COSTING_PED~1053~rmaMp~~~~~~~~~~~~~Used to select revenue records from history ~~~~~~~~~~~Y2K_DATE~
PREVIOUS_FISCAL_END_YYMMDD~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
CURRENT_FISCAL_END_YYMMDD~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
DOC_DATE_FAC_START~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
DOC_DATE_FAC_START_DD~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DOC_DATE_FAC_START_MM~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DOC_DATE_FAC_START_YY~1053~rmaMp~~0013~4~0018~4~~~~~~~~~~~~~~~~~~~~
DOC_DATE_FAC_TERM~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
DOC_DATE_FAC_TERM_DD~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DOC_DATE_FAC_TERM_MM~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DOC_DATE_FAC_TERM_YY~1053~rmaMp~~0013~4~0018~4~~~~~~~~~~~~~~~~~~~~
DOC_DEPT~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DOC_DEPT_BILLING_PERCENT~1053~rmaMp~~0013~8~0010~4~~2~~~~~~~~2~~~ ~~~~~4~~
DOC_DEPT_EXPENSE_PERCENT~1053~rmaMp~~0013~6~0010~4~~4~~~~~~~~4~~~ ~~~~~6~~
DOC_DEPT_EXPENSE_PERCENT_MISC~1053~rmaMp~~0013~6~0010~4~~4~~~~~~~~~~~~~~~~~~
DOC_DEPT_EXPENSE_PERCENT_REG~1053~rmaMp~~0013~6~0010~4~~4~~~~~~~~~~~~~~~~~~
DOC_DEPT_NO~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~0~~~ ~~~~~2~~
DOC_EP_CEIEXP~1053~rmaMp~~0013~9~0018~9~~2~~~~~~~~~~~~~~~~~~
DOC_EP_DATE_DEPOSIT~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
DOC_EP_PAY_CODE~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_EP_PAY_SUB_CODE~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_EP_PED~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
DOC_FAC_DATES~1053~rmaMp~~0001~16~0001~16~~~~~~~~~~~~~~~~~~~~
DOC_FULL_NAME~1053~rmaMp~~0001~25~0001~25~~~~~~~~~~~~~~~~~~~~
DOC_FULL_PART_IND~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_GUAR_CODE~1053~rmaMp~~0001~1~0001~1~~~0002~~~~~~~~~~~~~~~~~
DOC_GUAR_CODE_1~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_GUAR_CODE_2~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_GUAR_CODE_3~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_GUAR_DATES~1053~rmaMp~~~~~~~~~~~~~~~~~~~2~~~~~Y2K_DATE~
DOC_GUAR_DD~1053~rmaMp~~0013~2~0018~2~~~~~~~doc^guar^dd~~~~~doc guar dd~~~~~~~~
DOC_GUAR_FROM~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
DOC_GUAR_FROM_DD~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DOC_GUAR_FROM_MM~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DOC_GUAR_FROM_YY~1053~rmaMp~~0013~4~0018~4~~~~~~~~~~~~~~~~~~~~
DOC_GUAR_MM~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DOC_GUAR_PERCENT~1053~rmaMp~~0013~3~0018~3~~~~~~~~~~~~~~~~~~~~
DOC_GUAR_PERCENT_1~1053~rmaMp~~0013~3~0018~3~~~~~~~~~~~~~~~~~~~~
DOC_GUAR_PERCENT_2~1053~rmaMp~~0013~3~0018~3~~~~~~~~~~~~~~~~~~~~
DOC_GUAR_PERCENT_3~1053~rmaMp~~0013~3~0018~3~~~~~~~~~~~~~~~~~~~~
DOC_GUAR_TO~1053~rmaMp~~~~~~~~~~~~~~~~~~~~~~~~Y2K_DATE~
DOC_GUAR_TO_DD~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DOC_GUAR_TO_MM~1053~rmaMp~~0013~2~0018~2~~~~~~~~~~~~~~~~~~~~
DOC_GUAR_TO_YY~1053~rmaMp~~0013~4~0018~4~~~~~~~~~~~~~~~~~~~~
DOC_GUAR_TYPES~1053~rmaMp~~0001~12~0001~12~~~~~~~~~~~~~~~~~~~~
DOC_GUAR_TYPES_R~1053~rmaMp~~0001~4~0001~4~~~~~~~~~~~~~~3~~~~~~
DOC_GUAR_YY~1053~rmaMp~~0013~4~0018~4~~~~~~~~~~~~~~~~~~~~
DOC_GUARANTEE_INFO_R~1053~rmaMp~~0001~24~0001~24~~~~~~~~~~~~~~~~~~~~
DOC_GURANTEE_INFO~1053~rmaMp~~0001~24~0001~24~~~~~~~~~~~~~~~~~~~~
DOC_HOSP_NBR~1053~rmaMp~~0001~4~0001~4~~~~~~~~~~~~~~~~~~~~
DOC_IND_HOLDBACK_ACTIVE~1053~rmaMp~~0001~1~0001~1~~~~~~~~~N~~~~~~~~~~~
DOC_IND_PAYS_GST~1053~rmaMp~~0001~1~0001~1~~~0002~~~~~~~~~~~~~~~~~
DOC_INIT1~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_INIT2~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_INIT3~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_INITS~1053~rmaMp~~0001~3~0001~3~~~~~~~~~~~~~~~~~~~~
DOC_KEY~1053~rmaMp~~0001~11~0001~11~~~~~~~~~~~~~~~~^^^^^^^^^^^~~~~
DOC_LOC~1053~rmaMp~~0001~4~0001~4~~~~~~~~~~~~~~30~~~~~~
DOC_LOC_1~1053~rmaMp~~0001~4~0001~4~~~~~~~~~~~~~~~~~~~~
DOC_LOC_1_S1~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_LOC_1_S2~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_LOC_1_S3~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_LOC_10~1053~rmaMp~~0001~4~0001~4~~~~~~~~~~~~~~~~~~~~
DOC_LOC_10_S1~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_LOC_10_S2~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_LOC_10_S3~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
DOC_LOC_11~1053~rmaMp~~0001~4~0001~4~~~~~~~~~~~~~~~~~~~~
DOC_LOC_11_S1~1053~rmaMp~~0001~1~0001~1~~~~~~~~~~~~~~~~~~~~
